name,link,poster_url,type,episodes,rating,rating_count,description,cast,comments
颜心记,https://www.iqiyi.com/v_1zdmd16ixp8.html?s2=wna_tvg_1st&s3=wna_tvg_recom&s4=image_8&bkt=&e=&stype=&r_area=&r_source=&c1=2&sc1=2&sqpid=&fatherid=&recext=&position=5&tagemode=0&childinfo=&vfrm=wna_tvg_1st&vfrmblk=wna_tvg_recom&vfrmrst=image_8,https://pic8.iqiyipic.com/image/20240624/f0/4f/a_100534603_m_601_m7_260_360.avif,电视剧,40集全,7.8,14.0万人评过,讲述了罹患脸盲症、誓要扫清天下“癸草”的高冷傲娇郡王「江心白」和每个月都会“变身”的热血女游医「颜南星」携手寻爱江湖演绎命定情缘的浪漫爱情故事；亦通过江心白与颜南星两个坚强孤单的人穿梭重重障碍，共同守护正义的过程，带观众领略到爱的真正含义，“颜”虽重要但抵不过“心”意相通，爱不是占有，不是掠夺，所谓的“为爱着迷”不是关注的只是外部特征，真正的爱是摈弃外表、阶级、仇怨等外在因素，坚持追求正义，并愿意为这份爱担起一生的责任，乃至守护天下人的责任。,"于中中（导）, 罗云熙, 宋轶, 陈瑶, 丞磊, 黄日莹, 古子成","[{""nickname"": ""轶心h"", ""user_id"": ""2269550372"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240621/97/52/passport_2269550372_171898447337459_130_130.png"", ""comment_time"": ""06-21"", ""comment_content"": ""期待颜南星大变脸 有趣🤔"", ""like_count"": ""1399""}, {""nickname"": ""哈！。，"", ""user_id"": ""1714431967"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20190225/ca/a7/passport_1714431967_155106906592473_130_130.jpg"", ""comment_time"": ""06-21"", ""comment_content"": ""颜南星好灵啊"", ""like_count"": ""881""}, {""nickname"": ""漫天许愿星"", ""user_id"": ""1800612580"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20241121/17/6c/passport_1800612580_173216082962248_130_130.jpg"", ""comment_time"": ""06-21"", ""comment_content"": ""期待颜南星 追剧日历有吗"", ""like_count"": ""713""}, {""nickname"": ""轶心h"", ""user_id"": ""2269550372"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240621/97/52/passport_2269550372_171898447337459_130_130.png"", ""comment_time"": ""06-21"", ""comment_content"": ""终于来啦颜南星，等的好辛苦"", ""like_count"": ""688""}, {""nickname"": ""MappleZS1"", ""user_id"": ""4097653780616065"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240723/24/42/passport_4097653780616065_172173024761080_130_130.jpg"", ""comment_time"": ""06-24"", ""comment_content"": ""感觉江心白眼中的世界好吓人，每天睁开眼看到的就是一群脸上打马赛克的人，换做我我会直接吓晕！"", ""like_count"": ""2811""}, {""nickname"": ""甜甜柚杏丝🥝"", ""user_id"": ""4945387651604480"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240526/8f/b3/passport_4945387651604480_171672712430925_130_130.jpg"", ""comment_time"": ""06-21"", ""comment_content"": ""期待瑶妹的江桫椤郡主，瑶妹可是当朝第一任女祭酒"", ""like_count"": ""468""}, {""nickname"": ""艾小米?"", ""user_id"": ""1188354444"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240601/f8/34/passport_1188354444_171722183559667_130_130.png"", ""comment_time"": ""06-21"", ""comment_content"": ""郡主驾到"", ""like_count"": ""492""}, {""nickname"": ""椰椰07"", ""user_id"": ""4397162624451008"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240705/75/01/passport_4397162624451008_172017186510637_130_130.jpg"", ""comment_time"": ""06-21"", ""comment_content"": ""期待聪慧少女星，我们潇潇"", ""like_count"": ""546""}, {""nickname"": ""grace da y"", ""user_id"": ""1313135987"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20160723/72/a2/passport_1313135987_146925089353785_130_130.jpg"", ""comment_time"": ""06-27"", ""comment_content"": ""都很贴切 哈哈哈哈"", ""like_count"": ""517""}]"
阴山异闻录,https://www.iqiyi.com/tvg/to_page_url?album_id=&app_version=13.034.21571&ext_params=s2%3Dwna_tvg_1st%26s3%3Dwna_tvg_recom%26s4%3Dimage_7%26bkt%3D%26e%3D%26stype%3D%26r_area%3D%26r_source%3D%26c1%3D1%26sc1%3D2%26sqpid%3D%26fatherid%3D%26recext%3D%26position%3D5%26tagemode%3D0%26childinfo%3D%26vfrm%3Dwna_tvg_1st%26vfrmblk%3Dwna_tvg_recom%26vfrmrst%3Dimage_7&on_record=1&timestamp=1745515009268&tv_id=MzQ0OTAxMjMzNTMyMDYwMA%3D%3D&sign=EFF1A2C0D43193578D7C1E633B318A69,https://pic6.iqiyipic.com/image/20250206/a0/d9/v_179698234_m_601_m3_180_236.avif,,6.0,6.0,1.2万人评过,悬疑惊悚电影。本片通过男女主人公和反面人物强烈对比，传达出对于单纯美好的人类情感的向往，也表达出创作者引导观众积极向善的阳光正能量。也通过对于村民的觉悟过程，展现封建思想的糟粕之处，传达“要依靠自己的力量来改变命运，迎接美好生活”的理念,"杜奕衡, 徐媛媛, 张镐濂","[{""nickname"": ""✘回忆✘"", ""user_id"": ""1258000083"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20241031/72/ff/passport_1258000083_173035484375639_130_130.jpg"", ""comment_time"": ""02-07"", ""comment_content"": ""陌生人当你看到这条评论时，祝你在新的一年财源广进，心想事成"", ""like_count"": ""516""}, {""nickname"": ""Manker"", ""user_id"": ""1838843323"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240708/f0/e6/passport_1838843323_172043063899555_130_130.png"", ""comment_time"": ""02-07"", ""comment_content"": ""有钱人家的大宅子，连个家丁都没有。有钱人能让没钱的给欺负了。笑死。编剧一点脑子都没有啊。"", ""like_count"": ""87""}, {""nickname"": ""ゝ T.M"", ""user_id"": ""4037520954331584"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20230707/05/99/passport_4037520954331584_168863151132088_130_130.jpg"", ""comment_time"": ""02-07"", ""comment_content"": ""刚开始看，除了骂那几个人渣死有余辜，期待后面别太水"", ""like_count"": ""15""}, {""nickname"": ""荣大爷～"", ""user_id"": ""1110404946"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20181129/72/84/passport_1110404946_154349596798569_130_130.png"", ""comment_time"": ""02-07"", ""comment_content"": ""能不能别把女的写的那么离不开男人[微笑]都被他骗了害了，还我想替子儒大哥完成他没有完成的心愿[微笑]"", ""like_count"": ""25""}, {""nickname"": ""烟雨@环"", ""user_id"": ""1453420568"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20220113/eb/79/passport_1453420568_164207551358549_130_130.jpg"", ""comment_time"": ""02-07"", ""comment_content"": ""祝愿我3月份的计算机考试顺利通过，5月份的初级会计顺利通过。"", ""like_count"": ""21""}, {""nickname"": ""关俊杰 大爷"", ""user_id"": ""2259766819"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20160104/8/passport_2259766819_145186916358011_130_130.jpg"", ""comment_time"": ""02-11"", ""comment_content"": ""国产恐怖片真恶心，就不能拍点好看的… 真是浪费金钱和时间！恶心至极的作品[吐][吐][吐]"", ""like_count"": ""13""}, {""nickname"": ""一介佛系俗人"", ""user_id"": ""1253912820588415"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20201118/b9/e7/passport_1253912820588415_160567358565572_130_130.jpg"", ""comment_time"": ""02-09"", ""comment_content"": ""穷人就见，自己不努力嫉妒心还特别强，所以，穷人就是初生！"", ""like_count"": ""3""}, {""nickname"": ""春田花花🌸嘟嘟嘟"", ""user_id"": ""2314774444"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20200811/fe/3b/passport_2314774444_159706338998274_130_130.jpg"", ""comment_time"": ""02-07"", ""comment_content"": ""祝我科三考过"", ""like_count"": ""6""}, {""nickname"": ""用户8cf97193"", ""user_id"": ""2365157779"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20171225/a1/ea/passport_2365157779_151416234150524_130_130.jpg"", ""comment_time"": ""02-07"", ""comment_content"": ""国产恐怖片一点也没出乎我的意料之外，一如既往的烂"", ""like_count"": ""10""}]"
朝云散,https://www.iqiyi.com/v_1ftv9n1gj2w.html?s2=wna_tvg_1st&s3=wna_tvg_recom&s4=image_4&bkt=&e=&stype=&r_area=&r_source=&c1=2&sc1=2&sqpid=&fatherid=&recext=&position=5&tagemode=0&childinfo=&vfrm=wna_tvg_1st&vfrmblk=wna_tvg_recom&vfrmrst=image_4,https://pic1.iqiyipic.com/image/20250127/ac/09/a_100596459_m_601_m11_260_360.avif,电视剧,16集全,6.8,6145人评过,"十年前，沈氏全族一夜被屠，仅剩年幼的沈松幸存。沈松为了翻案复仇日夜苦读，终于殿试夺魁。他希望皇帝为沈家彻查旧案，然而皇帝反将他黜落民间。见识到最高权力背后的黑暗，沈松对朝廷和官府彻底失望，成为了一个民间厨子。庖厨沈松安于现状，似乎已经放下了仇恨。直到太后千秋节花门楼失火，挖出几十具白骨，府尹囿于官道不作为，沈松怒揭圣旨，成为皇帝的民间行走。
随着调查深入，一桩桩奇案接踵而来，沈松结识了李琴儿、公孙离、展猫儿等人，结下了深厚的情谊。沈氏灭族的真相也渐渐浮出水面，但强劲的敌人却在暗处虎视眈眈。一场交织着阴谋、背叛和家国秘密的爱恨情仇纠缠在一起。在他们的努力下，终于拨云见日，迎来光明的未来。","杨东亮, 王佑硕, 金佳悦, 张宸逍, 刘頔, 施骏喆, 马迪妮","[{""nickname"": ""漂亮的天天开心🌈！"", ""user_id"": ""822927213979685"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20210805/00/9f/passport_822927213979685_162812730183778_130_130.jpg"", ""comment_time"": ""03-24"", ""comment_content"": ""这部剧真的是绝了，剧情紧凑，演员演技在线。\n最可惜的就是那个更夫了，他死后我就没再看了。"", ""like_count"": ""24""}, {""nickname"": ""戏剧是稀缺的"", ""user_id"": ""1628651378"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20201216/91/6f/passport_1628651378_160805580079600_130_130.jpg"", ""comment_time"": ""01-26"", ""comment_content"": ""好戏，故事严谨，演员演技和角色吻合，不再是情爱至上，推理上有技术，故事里有人情事故，权谋中有亲情友情纠葛，破案蛛丝马迹服人。\n\n演员在好剧本好故事里就能演得好。"", ""like_count"": ""16""}, {""nickname"": ""李门主a"", ""user_id"": ""5157842436854976"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240823/63/2e/passport_5157842436854976_172440861336949_130_130.jpg"", ""comment_time"": ""01-20"", ""comment_content"": ""莲花楼真的是超级好看"", ""like_count"": ""250""}, {""nickname"": ""用户@138750964..."", ""user_id"": ""5496804745484800"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250326/63/95/passport_5496804745484800_174299310489446_130_130.jpg"", ""comment_time"": ""03-26"", ""comment_content"": ""王佑碩演技技巧精湛，眼神戲傳達豐富，掉漆變化拿捏恰當，哭戲破碎感一直也是他的強項，希望還有機會看沈松斷案，期待第二季開拍喲！@王佑硕"", ""like_count"": ""3""}]"
四海重明,https://www.iqiyi.com/v_27wwe8z7d7s.html?s2=wna_tvg_1st&s3=wna_tvg_recom&s4=image_2&bkt=&e=&stype=&r_area=&r_source=&c1=2&sc1=2&sqpid=&fatherid=&recext=&position=5&tagemode=0&childinfo=&vfrm=wna_tvg_1st&vfrmblk=wna_tvg_recom&vfrmrst=image_2,https://pic7.iqiyipic.com/image/20240729/56/81/a_100544294_m_601_m4_260_360.avif,电视剧,36集全,7.6,4.4万人评过,怪医南颜（景甜饰）为了救自己的母亲，不得不踏入了仙途，而阴差阳错之下，她与隐瞒身份的帝君嵇炀（张凌赫饰）种下了缔结姻缘的“灵犀印”。这两个人，一个孤傲冷峻、道骨仙风，一个喜欢寻医问药，“地气”十足。本来相互嫌弃的两个人在追查南颜母亲心疾的过程中，也卷入了一场仙界的阴谋之中。,"温德光, 景甜, 张凌赫, 官鸿, 昌隆, 乔振宇, 范明, 高露, 黄海冰, 凌美仕","[{""nickname"": ""绝望老实农村入"", ""user_id"": ""5464443643362048"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250117/e9/3a/passport_5464443643362048_173712491597943_130_130.png"", ""comment_time"": ""02-26"", ""comment_content"": ""怎么戒断啊 四海重明太好看了 男强女强 全员有嘴 三刷开始"", ""like_count"": ""15""}, {""nickname"": ""花容月梅"", ""user_id"": ""1279008791"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20210406/45/ae/passport_1279008791_161758951091839_130_130.jpg"", ""comment_time"": ""04-18"", ""comment_content"": ""四海重明是一部充满纷争和忍耐的故事，南颜为了清算嵇炀之仇，背负着七情，潜心修炼成为了血手修罗，关立下誓言要斩杀世间的恶魔。一股迷茫和挣扎涌上南颜的心头。过去的种种回忆在她脑海中交织着，在暗示她忘记所爱，放下七情。然而，南颜并不愿意抹去那些珍藏在心底的记忆。她清楚地知道，只有那份真正的情感才能让她辨明善恶。理解世界的苦与厄。"", ""like_count"": ""1""}, {""nickname"": ""温厚的ʚʕ̯•͡˔•̯᷅..."", ""user_id"": ""1353146798449999"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20201222/fb/64/passport_1353146798449999_160863100819198_130_130.jpg"", ""comment_time"": ""08-01"", ""comment_content"": ""首个半夜开播的修仙剧，欢迎大家来看四海重明"", ""like_count"": ""2881""}, {""nickname"": ""刘沐紫"", ""user_id"": ""1770994144"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250324/d0/bf/passport_1770994144_174280799619747_130_130.jpg"", ""comment_time"": ""04-15"", ""comment_content"": ""《四海重明》观后感\n\n《四海重明》以仙侠世界为背景，讲述了南颜与嵇炀的奇幻爱情与冒险。演员阵容强大，景甜、张凌赫表现抢眼，情感纠葛引人入胜。剧情融合古装、爱情、奇幻元素，情节跌宕起伏，构建了一个丰富多彩的仙侠世界。虽有部分情节套路化，特效和场景布置有待提升，但整体仍是一部值得一看的佳作。它传递了爱情、信任和牺牲的主题，引人深思。喜欢古装仙侠剧的朋友，不妨一试《四海重明》。"", ""like_count"": ""1""}, {""nickname"": ""听见了x"", ""user_id"": ""1475470846"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250228/61/49/passport_1475470846_174074769826045_130_130.jpg"", ""comment_time"": ""08-18"", ""comment_content"": ""#四海重明许愿池#南颜真的是特别好的人，前期为了母亲，后期为了爱人，她在不断地努力成长，可成长并没有让她失去她的善良与快乐，尽管痛过，尽管失去过，可她的热忱从未改变，这一点真的很好。后期她为了爱人，或许这确实是“恋爱脑”吧，但这份感情的确是推动着她的成长，所以我认为这种爱是很好的（也就是说我痛我女南颜和那个臭小子了[狗头]）南颜始终都信任男主，帮助男主，这真的太不容易了，必须赞赞赞。这部剧的亮点还在于，三个主要男性角色里，没有莫名其妙且狗血的你爱我我爱你的情况，而是存在着非常真挚温暖彼此牵挂的友情，四个人像亲人一般，看得人很开心😃而且，这部剧对我的眼睛很友好啊😆！总而言之，真的是我认为的，不多见的好看的剧[大拇指]"", ""like_count"": ""215""}, {""nickname"": ""别吵我睡觉oᐝ"", ""user_id"": ""3320667122564736"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250412/f8/c7/passport_3320667122564736_174439042723664_130_130.jpg"", ""comment_time"": ""08-01"", ""comment_content"": ""第一次看半夜开播的剧的举手🙋🏻‍♂️"", ""like_count"": ""1826""}, {""nickname"": ""雾靉🌟"", ""user_id"": ""3551237039535616"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20230120/2c/02/passport_3551237039535616_167413911153313_130_130.jpg"", ""comment_time"": ""08-24"", ""comment_content"": ""#四海重明许愿池# 嵇炀，帝君之尊，气质清冷，心怀苍生；魔君瘾，邪魅狂狷，不羁于世。从开篇的惊艳亮相，到一路的跌宕起伏，见证着嵇炀的成长与蜕变。他在困境中崛起，在磨难中坚守，为了心中的信念与爱，不惜付出一切。在四海重明的宏大世界里。"", ""like_count"": ""59""}, {""nickname"": ""青春美少男王无敌呦"", ""user_id"": ""2408864906"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20210816/46/53/passport_2408864906_162891783258112_130_130.jpg"", ""comment_time"": ""11-30"", ""comment_content"": ""重新看一遍，这个剧真的很好看。开头并不吸引人，看完整个剧你就会再回看的。很感人！结局与开头是呼应的！"", ""like_count"": ""2""}, {""nickname"": ""翩然入君怀"", ""user_id"": ""1472509120"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20221111/f7/76/passport_1472509120_166812888667995_130_130.jpg"", ""comment_time"": ""08-01"", ""comment_content"": ""为景甜和张凌赫而来的请举手，看看有多少人啊！这部剧可太期待啦！"", ""like_count"": ""5758""}]"
七夜雪,https://www.iqiyi.com/v_1689d4ok5xg.html?s2=wna_tvg_1st&s3=wna_tvg_recom&s4=image_11&bkt=&e=&stype=&r_area=&r_source=&c1=2&sc1=2&sqpid=&fatherid=&recext=&position=5&tagemode=0&childinfo=&vfrm=wna_tvg_1st&vfrmblk=wna_tvg_recom&vfrmrst=image_11,https://pic1.iqiyipic.com/image/20241108/be/5b/a_100552747_m_601_m12_260_360.avif,电视剧,32集全,7.8,7.2万人评过,"讲述了关于""生命中最深沉的爱恋，最终仍是抵不过时间""的故事。不羁剑客霍展白为友人之子求药，结识药师谷谷主薛紫夜。八年时间，二人在日日相处之中，从彼此各有执念，到默契加深，互相救赎，并约定来年梅树下共饮。却因各自背负的责任而难言爱意，最终只留下天人永隔的遗憾。风雪里的把酒言欢和千里诀别，一场刻骨铭心的错过，一生注定无法相守的爱情，刻画出一段救赎与放下的生死虐恋。","任海涛, 梁胜权, 李伟基, 李沁, 曾舜晞, 王弘毅, 陈昊森, 曾可妮, 金泽灏, 邵羽柒, 刘津言","[{""nickname"": ""零食蛋糕瓜果"", ""user_id"": ""3537318459838784"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20241009/91/f1/passport_3537318459838784_172847114655481_130_130.jpg"", ""comment_time"": ""10-09"", ""comment_content"": ""等了好久终于等到今天～～霍展白我来啦！"", ""like_count"": ""1468""}, {""nickname"": ""朝晞相伴🧡👑"", ""user_id"": ""3396168050641408"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20221229/23/7e/passport_3396168050641408_167218815967711_130_130.jpg"", ""comment_time"": ""10-09"", ""comment_content"": ""来看霍展白啦！超级期待！"", ""like_count"": ""945""}, {""nickname"": ""无神论cici"", ""user_id"": ""1561971717"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20230122/b2/f2/passport_1561971717_167436475580434_130_130.png"", ""comment_time"": ""10-09"", ""comment_content"": ""七场大雪，埋葬了霍展白的亲情爱情友情，信任包容自由，最后他把自己葬在了人间。"", ""like_count"": ""638""}, {""nickname"": ""小宝小宝最可爱"", ""user_id"": ""5374149774125312"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20241009/0e/4a/passport_5374149774125312_172846658148546_130_130.png"", ""comment_time"": ""10-09"", ""comment_content"": ""和霍霍一起看剧啦～～～～"", ""like_count"": ""702""}, {""nickname"": ""放肆懒羊羊"", ""user_id"": ""4097653814178704"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/2b/1b/passport_4097653814178704_170246157995117_130_130.jpg"", ""comment_time"": ""10-11"", ""comment_content"": ""为什么最近都是悲剧啊？七夜雪又是悲剧，我的天爷啊,让我们带入感强嘛？会跟着快乐和痛"", ""like_count"": ""605""}, {""nickname"": ""宇灸"", ""user_id"": ""1817865548210816"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20210601/3c/a5/passport_1817865548210816_162248061698199_130_130.jpg"", ""comment_time"": ""10-09"", ""comment_content"": ""今夜和薛紫夜一起过[爱心]"", ""like_count"": ""420""}, {""nickname"": ""除菌君er"", ""user_id"": ""4097653847724939"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/10/e5/passport_4097653847724939_170246158168945_130_130.jpg"", ""comment_time"": ""10-11"", ""comment_content"": ""第一集霍展白的性格就跃然纸上了，很鲜活，他从来没有怪任何人 只想努力做好每件事 照顾好每个人"", ""like_count"": ""538""}, {""nickname"": ""荔枝白蓝小苦瓜"", ""user_id"": ""4097653847724929"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240612/6d/74/passport_4097653847724929_170246157913428_130_130.jpg"", ""comment_time"": ""10-11"", ""comment_content"": ""薛紫夜，傲娇、高冷、医学系的冰山美人；霍展白，冲动、嘴贱、武功高强的老好人，绝配！"", ""like_count"": ""535""}]"
仙台有树,https://www.iqiyi.com/v_106mafjjemg.html?s2=wna_tvg_1st&s3=wna_tvg_recom&s4=image_3&bkt=&e=&stype=&r_area=&r_source=&c1=2&sc1=2&sqpid=&fatherid=&recext=&position=5&tagemode=0&childinfo=&vfrm=wna_tvg_1st&vfrmblk=wna_tvg_recom&vfrmrst=image_3,https://pic4.iqiyipic.com/image/20250205/70/d3/a_100546903_m_601_m12_260_360.avif,电视剧,40集全,8.3,17.5万人评过,仙修奇才苏易水，在十八年前被师父沐清歌改变天命，一向离经叛道的“女魔头”沐清歌也为此背负污名死去。十八年后，沐清歌化为薛冉冉，而已继任西山派掌门的苏易水将体弱濒死的冉冉收入门下，誓要护她一世周全，自此师徒身份对调互换，两人之间会发生哪些啼笑皆非的故事呢？,"尹涛, 邓为, 向涵之, 陈鑫海, 张维娜, 张睿, 邓凯, 程梓, 曹煜辰, 李若嘉, 聂子皓, 王瑞子, 扈帷, 艾米（演员）, 闵星翰","[{""nickname"": ""撞人你说sorrys"", ""user_id"": ""4097653948388226"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/d8/8e/passport_4097653948388226_170246167188913_130_130.jpg"", ""comment_time"": ""02-14"", ""comment_content"": ""苏易水很惨，但是他很强，他现在受制于人被人欺辱，但他没有沉浸痛苦之中，渣爹把他丢给妖兽淬炼，那就杀了那些妖兽，去修炼摆脱控制，渣妈把他卖了换宅子，那就烧了那宅子，坚强倔强，最近很喜欢的一句台词，也适合苏易水：“我惨吗，不，我很强”"", ""like_count"": ""2807""}, {""nickname"": ""幸运的小岛主"", ""user_id"": ""4097653948388228"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/23/13/passport_4097653948388228_170246135678660_130_130.jpg"", ""comment_time"": ""02-14"", ""comment_content"": ""苏易水为什么碰到苏域就发大疯？因为同样是王爷的儿子，一个嫡出一个庶出，两家还不对付，身份地位天差地别，喜欢上了同一个人，人家相识的早还一直帮忙照料妹妹，本来就更进一步，这这这，这谁不自卑啊，外加沐清歌太优秀了，喜欢她的人数不胜数🥲细想是挺虐的，苏易水十几岁就喜欢沐清歌了，沐清歌死后他的时间也静止了，冉冉复活后，们小水快40了！"", ""like_count"": ""1080""}, {""nickname"": ""评论小桃君"", ""user_id"": ""2660161713969793"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20220513/6b/b7/passport_2660161713969793_165241196247283_130_130.png"", ""comment_time"": ""02-06"", ""comment_content"": ""《仙台有树》开播盖楼啦！楼层在99、1314、3344的回复，将获得会员卡一份～"", ""like_count"": ""5072""}, {""nickname"": ""己所不欲★"", ""user_id"": ""1104183448"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20190730/f0/bc/passport_1104183448_156445896920215_130_130.jpg"", ""comment_time"": ""04-14"", ""comment_content"": ""虽然这剧已更新完了，但是感觉热度会再次上去，因为很多人还没发现这部好剧，我就是更新完了才开始看的，非常喜欢邓为的苏易水"", ""like_count"": ""23""}, {""nickname"": ""过教资✨"", ""user_id"": ""1340524493546296"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250211/bc/77/passport_1340524493546296_173926851231234_130_130.jpg"", ""comment_time"": ""02-14"", ""comment_content"": ""#仙台有树限定贴纸#一个屋子前一旦有了树 就不再只是屋子 而是家"", ""like_count"": ""463""}, {""nickname"": ""发着呆看小猫"", ""user_id"": ""4097653948388225"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/09/32/passport_4097653948388225_170246159067644_130_130.jpg"", ""comment_time"": ""02-14"", ""comment_content"": ""有一个很喜欢的点，不管谁是师傅，真的有在认真保护徒弟，而且不是说说而已然后保护不好，就是不管徒弟怎么捣蛋，师傅都在后面兜底，双强好有安全感！"", ""like_count"": ""416""}, {""nickname"": ""开心的鹿鹿"", ""user_id"": ""1345062188"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250209/12/40/passport_1345062188_173911140024773_130_130.jpg"", ""comment_time"": ""02-07"", ""comment_content"": ""喜欢它的不准时"", ""like_count"": ""6141""}, {""nickname"": ""ai王蕾"", ""user_id"": ""1458325199"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250302/69/73/passport_1458325199_174092411562366_130_130.jpg"", ""comment_time"": ""04-17"", ""comment_content"": ""很喜欢苏易水这个人设，本性善良，内心坚韧且强大，即使失忆也没有受人蛊惑，依然有自己的判断[大拇指][大拇指][大拇指]"", ""like_count"": ""3""}, {""nickname"": ""自然都是你苏易水"", ""user_id"": ""4323931586668544"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250216/eb/15/passport_4323931586668544_173970551776466_130_130.png"", ""comment_time"": ""02-25"", ""comment_content"": ""这部剧的立意很大，一直在告诉我们，拥有的时候一定要珍惜，过去了我们就往前走，面对流言蜚语我们也应当好好生活，坚定自己，珍惜爱的人，珍惜这一生美好的一切，永远善良强大。其次演员的演技非常好，钻研角色品性，且在特定情节下情感配合度极高，将自己全身心代入到角色之中，我很多时候都会被感染到，感受到他们的爱他们的不舍及痛苦的许多细腻的情绪，就好像将笔墨所言都铺开展现在我眼前。而且，这部剧的特效可真算是巨大的视觉盛宴，逼真的不得了，我很少看仙侠剧，总觉得不真实，特效太假，然而无意中陷入的《仙台有树》让我改观了，更是天花板级别的，感觉再看不下去别的仙侠剧了。总之，真心推荐，可以学到很多！！！！"", ""like_count"": ""221""}, {""nickname"": ""繁华落尽☆勿忘本兮"", ""user_id"": ""1466648068"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20210612/33/2a/passport_1466648068_162271945279434_130_130.jpg"", ""comment_time"": ""03-01"", ""comment_content"": ""最初是冲着邓为的颜值看一看的，预告片其实还挺吸引我的，算是仙侠剧不太按照套路出牌的一部剧吧。一开始我并没有get到女主的颜值，且倒叙的版本看的我会稍稍有些懵，我很好奇苏易水与沐清歌之间的故事。前面一两集我是耐着性子看的，没有很好的让我觉得自己完全沉浸其中，后面因为看其他剧去了，所以有一段时间没有看仙台有树。结果后面再来看的时候，发现集数变了，我以为是自己眼花了，但我很确信自己没有记错，抱着种种疑问，我还是从新的第一集开始看起。看着看着，我发现仙台有树让人觉得温暖治愈，虽然苏易水的童年很是悲惨，换作是我的话，那场大火我不会给她们留活路，苏易水心底还是善良的，我很佩服，自己是绝对做不到的。最先打动我的一段是苏易水淋着雨回到西山后，沐清歌给苏易水点亮了所有灯，那一刻，我哭的不行，从心底里觉得沐清歌真的是个顶好顶好的人，她会用她自己的方式去治愈苏易水。这部剧越看我越喜欢，是部值得重刷很多遍的好剧。"", ""like_count"": ""116""}]"
