name,link,poster_url,type,episodes,rating,rating_count,description,cast,comments
城中之城,https://www.iqiyi.com/v_26ii8c3keck.html?s2=wna_tvg_1st&s3=wna_tvg_recom&s4=image_7&bkt=&e=&stype=&r_area=&r_source=&c1=2&sc1=2&sqpid=&fatherid=&recext=&position=7&tagemode=0&childinfo=&vfrm=wna_tvg_1st&vfrmblk=wna_tvg_recom&vfrmrst=image_7,https://pic8.iqiyipic.com/image/20240501/c4/bb/a_100543443_m_601_m23_260_360.avif,电视剧,40集全,8.4,18.2万人评过,小镇青年陶无忌被深茂银行滨江支行录取，从最底层的柜员开始干起，女朋友上海姑娘田晓慧则在表姐的介绍下进入了信托公司。二人约定要在金融业大展宏图，争取早日在上海立足成家。陶无忌勤奋肯干脱颖而出被支行行长赵辉、审计主任苗彻看中悉心栽培，逐渐找到了自己在银行工作的意义和方向；而晓慧进入信托资本后残酷求生，一步步往上走却发现在这个金钱世界里，两人面临各种挑战、考验。无忌晓慧、赵辉苗彻两代金融人在城中经历职业抉择和命运起伏，面对诱惑和困境，他们需要一次次做出选择，是随波逐流？还是不忘初心、善始善终？,"滕华涛, 白宇帆, 于和伟, 夏梦, 隆妮, 王骁, 冯嘉怡, 王劲松, 杨子姗, 陈瑾, 涂松岩, 章申, 张建亚, 姚一奇, 刘思远, 冷纪元, 封新天, 邢岷山, 李颖, 节冰, 李洪涛, 顾宇峰, 都兰","[{""nickname"": ""一个观察自己的人"", ""user_id"": ""4097653780616075"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/a6/87/passport_4097653780616075_170246157373216_130_130.jpg"", ""comment_time"": ""2024-04-10"", ""comment_content"": ""城中之城有点人民的名义的感觉但不多！铺垫埋扣，有点想让人往下看看发生了啥！吊着你的胃口！"", ""like_count"": ""574""}, {""nickname"": ""奇妙阿猪在冲浪"", ""user_id"": ""4097653780616080"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/53/89/passport_4097653780616080_170246157394447_130_130.jpg"", ""comment_time"": ""2024-04-10"", ""comment_content"": ""陈瑾老师也没什么很大的情绪外放，没有哭天抢地，就是给人感觉心死了，什么都不重要了的感觉"", ""like_count"": ""565""}, {""nickname"": ""秦榛蓁"", ""user_id"": ""4097653780616077"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/8e/20/passport_4097653780616077_170246157369218_130_130.jpg"", ""comment_time"": ""2024-04-10"", ""comment_content"": ""如果城中之城是男版甄嬛传，我将活不过1集，看城中之城头真的好痒，真是要长脑子了。"", ""like_count"": ""522""}, {""nickname"": ""啊烛是姑娘"", ""user_id"": ""2219564991"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20140912/20/passport_2219564991_1410525019_130_130.jpg"", ""comment_time"": ""2024-04-09"", ""comment_content"": ""我是作为一名银行工作人员，抱着能感同身受的心情期待这部电视剧很久了，希望这部剧不会让我失望，让我在剧中看到自己在银行行业的痛苦[捂脸笑][捂脸笑]"", ""like_count"": ""354""}, {""nickname"": ""话唠小英"", ""user_id"": ""4097653780624256"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/a7/60/passport_4097653780624256_170246165682327_130_130.jpg"", ""comment_time"": ""2024-04-10"", ""comment_content"": ""感觉含情量好高，爱情、亲情、友情、同窗情，表面上看着是暖暖得很贴心，背地里那都是人情世故"", ""like_count"": ""492""}, {""nickname"": ""冰与火雪糕儿"", ""user_id"": ""4097653747069832"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240723/53/51/passport_4097653747069832_172172998019354_130_130.jpg"", ""comment_time"": ""2024-04-10"", ""comment_content"": ""搞金融好吓人……感觉就是一张巨大的网在把所有人慢慢吞噬……认识一个角色我就心揪一下希望ta有一个好结局"", ""like_count"": ""447""}, {""nickname"": ""变有钱就现在"", ""user_id"": ""4097653780616072"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/8b/8d/passport_4097653780616072_170246165533171_130_130.jpg"", ""comment_time"": ""2024-04-10"", ""comment_content"": ""小胖进对公部了是因为那个纸条，还是小胖真是哪个公子哥啊，很好奇这点，那个菀菀类卿的女人好奇怪哎，不会是那个信托谢总安排的吧"", ""like_count"": ""428""}, {""nickname"": ""明天退休别问我为什么"", ""user_id"": ""4097653780616078"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/6a/6c/passport_4097653780616078_170246165547590_130_130.jpg"", ""comment_time"": ""2024-04-10"", ""comment_content"": ""演员演技也太好了吧，就这一个动作就把我吸引住了，陈瑾老师看起来很伤心很难过，很想知道她怎么这么伤心就把进度条往前推仔细审判了下剧情"", ""like_count"": ""452""}]"
南来北往,https://www.iqiyi.com/v_wbm9havqo0.html?s2=wna_tvg_1st&s3=wna_tvg_recom&s4=image_4&bkt=&e=&stype=&r_area=&r_source=&c1=2&sc1=2&sqpid=&fatherid=&recext=&position=7&tagemode=0&childinfo=&vfrm=wna_tvg_1st&vfrmblk=wna_tvg_recom&vfrmrst=image_4,https://pic7.iqiyipic.com/image/20241226/e2/b0/a_100522616_m_601_m22_260_360.avif,电视剧,39集全,9.0,15.5万人评过,二十世纪七十年代末，由宁阳开往哈城的蒸汽火车上，青年乘警汪新正穿梭在熙熙攘攘的乘客中认真执勤，他误把老铁路警察马魁当成逃犯，二人开启了不打不相识的师徒情缘。从彼此看不惯对方到惺惺相惜，汪新和马魁并肩战斗在铁路公安第一线。他们反扒、打拐、缉毒、巡线、打击盗抢骗，始终把每位乘客的安危放在工作首位，无私守护着南来北往列车的安全。汪新和马魁新老两代铁路警察薪火相传，见证着中国铁路从蒸汽机车到电力机车再到动车高铁的发展，见证中国日新月异的变化。,"郑晓龙, 刘璋牧, 白敬亭, 丁勇岱, 金晨, 刘冠麟, 刘钧, 左小青, 姜妍, 胡可, 倪大红, 宋家腾, 李乃文, 王劲松, 李勤勤, 任正斌, 张瑞涵（男）, 唐旭（演员）","[{""nickname"": ""最喜欢追剧的朋友"", ""user_id"": ""1502321492"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240725/0a/84/passport_1502321492_172182366178328_130_130.jpg"", ""comment_time"": ""2024-02-06"", ""comment_content"": ""有没有姐妹跟我一样，为了白敬亭而来。终于等到了激动。又有新剧可追了。跟我一样，为了白敬亭来的姐妹集合了。[大拇指]"", ""like_count"": ""4163""}, {""nickname"": ""翩然入君怀"", ""user_id"": ""1472509120"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20221111/f7/76/passport_1472509120_166812888667995_130_130.jpg"", ""comment_time"": ""2024-02-06"", ""comment_content"": ""现在看剧，先看演员，看剧情，看评论，最后再决定看或不看，有一样的嘛，举个小手看看吧！"", ""like_count"": ""2820""}, {""nickname"": ""薇薇7不饱"", ""user_id"": ""4097653780624273"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231213/59/90/passport_4097653780624273_170246157676217_130_130.jpg"", ""comment_time"": ""2024-02-08"", ""comment_content"": ""第一时间来看《南来北往》是因为？"", ""like_count"": ""1123""}, {""nickname"": ""鸡蛋炒鸽子蛋"", ""user_id"": ""1992636055429376"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240206/1b/90/passport_1992636055429376_170720165326832_130_130.jpg"", ""comment_time"": ""2024-02-06"", ""comment_content"": ""开心开心，汪新到点啦！该起床啦@白敬亭"", ""like_count"": ""746""}, {""nickname"": ""被加糖的白立风"", ""user_id"": ""370890160222020"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240206/77/4a/passport_370890160222020_170711644594513_130_130.jpg"", ""comment_time"": ""2024-02-06"", ""comment_content"": ""南来的北往的佳木斯的鹤岗的！天南的海北的不看剧的是会后悔的！放假宅家爸妈看你不顺眼？你让爸妈看央8，《南来北往》保管大家笑哈哈，过年姑婶姨嫂逼你去相亲？没关系，告诉大姑大姨男人我只爱汪新"", ""like_count"": ""887""}, {""nickname"": ""红泥xiao火炉"", ""user_id"": ""1318395763"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20201222/03/1e/passport_1318395763_160863954689349_130_130.jpg"", ""comment_time"": ""2024-02-06"", ""comment_content"": ""#带图唠唠你的旅途记忆#就知道会提前哈哈[爱心]郑晓龙导演！再看这演员阵容~必追!想起了上学时候坐的绿皮火车，啤酒饮料矿泉水，瓜子泡面火腿肠，哈哈，熟悉的味道~有时候买不到座站一晚上，也不觉得多累，年轻真好啊!还有一次碰到一个兵哥哥，靠着他睡着了~"", ""like_count"": ""687""}, {""nickname"": ""闹了个小钟🤞"", ""user_id"": ""1483737250"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20171216/c3/d5/passport_1483737250_151335580427322_130_130.jpg"", ""comment_time"": ""2024-02-06"", ""comment_content"": ""等我高考完，我一定要去见白敬亭"", ""like_count"": ""557""}, {""nickname"": ""Jeffrey丨H"", ""user_id"": ""1217231175"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240229/d1/4a/passport_1217231175_170912016348487_130_130.jpg"", ""comment_time"": ""2024-02-06"", ""comment_content"": ""南来北往通知各位同志：开车啦，开车啦，请各位旅客看好自己的随身物品。[666]"", ""like_count"": ""646""}, {""nickname"": ""喜欢打篮球の呼延凡白"", ""user_id"": ""1500236849"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240217/58/7d/passport_1500236849_170808403814763_130_130.jpg"", ""comment_time"": ""2024-02-16"", ""comment_content"": ""#你能接受马魁的教育方式吗？#一开始我不太赞同马魁的教育方式，过于严厉了，有时候默默付出但汪新不一定知道，会取得适得其反的效果，但是呢后面慢慢地对汪新有所改观，有好态度还是好的。其实我认为如果不是因为汪新的父亲当年没有替他作证，可能他也不会对汪新那么严厉。"", ""like_count"": ""526""}, {""nickname"": ""嘴角不能向下"", ""user_id"": ""613784653660238"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240206/1f/6a/passport_613784653660238_170721926667502_130_130.jpg"", ""comment_time"": ""2024-02-06"", ""comment_content"": ""#带图唠唠你的旅途记忆#虽然并不是很惊艳的地方，因为这是我出生的地方，养育我的地方，即使不漂亮美丽，但每当我回家，爷爷奶奶总在家里等我，很幸福"", ""like_count"": ""573""}]"
警察荣誉,https://www.iqiyi.com/v_suvb5xrr2w.html?s2=wna_tvg_1st&s3=wna_tvg_recom&s4=image_8&bkt=&e=&stype=&r_area=&r_source=&c1=2&sc1=2&sqpid=&fatherid=&recext=&position=7&tagemode=0&childinfo=&vfrm=wna_tvg_1st&vfrmblk=wna_tvg_recom&vfrmrst=image_8,https://pic0.iqiyipic.com/image/20241225/ea/a4/a_100458464_m_601_m6_260_360.avif,电视剧,38集全,8.9,22.5万人评过,八里河派出所两代民警在一次次出警办案中得到磨炼成长，传承警魂共同守护警察荣誉。,"丁黑, 张若昀, 白鹿, 王景春, 宁理, 徐开骋, 赵阳, 曹璐, 王同辉, 李晓川, 齐欢, 齐奎, 李诚儒, 许娣, 吴玉芳, 刘威葳, 刘仪伟, 郭虹, 马凡丁","[{""nickname"": ""帅哥是渣男！"", ""user_id"": ""2068313116"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20201121/38/91/passport_2068313116_160588849688931_130_130.jpg"", ""comment_time"": ""2022-05-28"", ""comment_content"": ""专门来看张若昀来的有没有？"", ""like_count"": ""3666""}, {""nickname"": ""梦念8次"", ""user_id"": ""990839418"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20230624/ed/bd/passport_990839418_168760422530963_130_130.jpg"", ""comment_time"": ""2023-08-15"", ""comment_content"": ""支持国产剧！我们国产剧超牛的！整体镜头又温馨写实，又有意境。老戏骨和年轻演员的碰撞，搭配轻松的氛围，我真的太爱了。多个案件，多条线展开，浓厚的生活气息。看完真的会被八里河大家庭的温暖所感动"", ""like_count"": ""1211""}, {""nickname"": ""☞强风吹拂☜"", ""user_id"": ""1622147458"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20230120/13/ef/passport_1622147458_167412716655919_130_130.jpg"", ""comment_time"": ""2022-05-29"", ""comment_content"": ""各位我今年报考警校"", ""like_count"": ""1372""}, {""nickname"": ""Ninaninwoo"", ""user_id"": ""1313390122"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20211223/db/ee/passport_1313390122_164025570816622_130_130.png"", ""comment_time"": ""2022-05-29"", ""comment_content"": ""手铐这里埋下伏笔了呀，可能在执行任务中有人会丢了手铐，希望不是李大为，李大为长点心吧"", ""like_count"": ""1607""}, {""nickname"": ""奶茶自由！"", ""user_id"": ""1700068939"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20210411/b6/c2/passport_1700068939_161789428768946_130_130.jpg"", ""comment_time"": ""2023-04-30"", ""comment_content"": ""看完30集长月烬明后 吾现在是三界最孤独的人[大哭][大哭][大哭]来看白鹿了"", ""like_count"": ""646""}, {""nickname"": ""白佟"", ""user_id"": ""4371254878516992"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231029/0d/82/passport_4371254878516992_169857759596677_130_130.jpg"", ""comment_time"": ""2023-11-14"", ""comment_content"": ""感觉白鹿大火以后的剧评分都不高，反而是没火之前的剧评分高，可能粉丝的作用真的不大，也可能黑粉的作用太大，希望她能越来越好吧，心累"", ""like_count"": ""401""}, {""nickname"": ""评论小桃君"", ""user_id"": ""2660161713969793"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20220513/6b/b7/passport_2660161713969793_165241196247283_130_130.png"", ""comment_time"": ""2022-05-28"", ""comment_content"": ""（悄悄说，大家可以试试评论区点赞获取八里河居民证哦[狗头]"", ""like_count"": ""1.9w""}, {""nickname"": ""刘大墨子🧁"", ""user_id"": ""6"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20200515/d6/26/passport_6cb420a7ce1f43698a8716304d21d626_130_130.jpg?taskId=passport_1178480004_158069777480464"", ""comment_time"": ""2022-05-28"", ""comment_content"": ""局长和所长一个级别吗？怎么肩章是一样的"", ""like_count"": ""633""}, {""nickname"": ""郁阳玖"", ""user_id"": ""712639500001402"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231014/b4/ea/passport_712639500001402_169724951095008_130_130.jpg"", ""comment_time"": ""2022-05-29"", ""comment_content"": ""就第一集的所谓见死不救，我就说一句，我们鼓励见义勇为，但不提倡以个人生命冒险，救是人情，不救是事故，没有任何人以任何名义要求他人为个人的大义而献出生命"", ""like_count"": ""793""}, {""nickname"": ""世界首富🌼"", ""user_id"": ""3161981536295488"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20220907/7f/6d/passport_3161981536295488_166253840354287_130_130.jpg"", ""comment_time"": ""06-03"", ""comment_content"": ""白鹿演技在里面非常的好，我很喜欢她的表演，警察荣誉的内容也好看，非常贴进现实生活中警察局的生活，各位演员演的非常的活灵活现，整体来说很精彩。"", ""like_count"": ""232""}]"
迎风的青春,https://www.iqiyi.com/v_oskb6jwfjg.html?s2=wna_tvg_1st&s3=wna_tvg_recom&s4=image_11&bkt=&e=&stype=&r_area=&r_source=&c1=2&sc1=2&sqpid=&fatherid=&recext=&position=7&tagemode=0&childinfo=&vfrm=wna_tvg_1st&vfrmblk=wna_tvg_recom&vfrmrst=image_11,https://pic4.iqiyipic.com/image/20240930/05/6c/a_100570238_m_601_m9_260_360.avif,电视剧,30集全,7.4,5.4万人评过,17岁的程苗苗和16岁的程芽芽出生在林七油田采油一厂，家里三代都是油田职工，父亲程鹏飞是耳鼻喉科医生，母亲贾代玉是车队后勤，全家从西北搬迁到海边基地河坪镇。九十年代末，苗苗怀揣对外面世界的向往，拉着青梅竹马的发小李肆和闺蜜胡秋敏，打算利用高一暑假开启“去香港迎回归”的冒险行动，却出师不利。另一边，16岁的弟弟程芽芽上后山考古，差点被当成盗墓者。母亲贾代玉十分头疼，这对姐弟也开始了鸡飞狗跳的高中生涯。程苗苗陷入了和李肆的情谊危机，而弟弟程芽芽班上转来通缉犯的女儿袁山青，芽芽第一个站出来为袁山青抵挡了四面八方的敌意。孩子们在变化中迎来了成长。,"邢键钧, 孙千, 翟子路, 刘琳, 田雨, 李乃文, 曾黎, 贾冰, 黄曼, 李卿, 漆昱辰, 刘小北, 李羽桐","[{""nickname"": ""marui1234567"", ""user_id"": ""1385847809"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250324/a1/73/passport_1385847809_174279161140036_130_130.jpg"", ""comment_time"": ""09-10"", ""comment_content"": ""是我太孤陋寡闻呀？97年家家都住那么大的房子呢！我们家当时能申请到厂里的两室一厅都是非常难的！他这有点夸张吧"", ""like_count"": ""256""}, {""nickname"": ""qqqjsjs"", ""user_id"": ""3732123647284864"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250315/99/af/passport_3732123647284864_174203976216171_130_130.png"", ""comment_time"": ""10-15"", ""comment_content"": ""在dy评论区看到的，我觉得说的太对了：就像在看一篇恐怖小说，原女主被新女主吸走了全部气运。程苗苗是原女主，因为帮助袁山青，被她吸走了自己的气运，失去了最爱她的李肆，一个人在外面流浪。袁山青收获美满婚姻，姐妹俩彻底占据程家，取代了程苗苗的位置，程家父母眼里只有袁山青姐妹俩，儿子被捅刀子也不在乎，女儿痛苦流浪到37岁也不管，还为姐妹俩搬家离开了奋斗一生的油田！袁山青吸着程苗苗的气运一路走向幸福人生！越想越恐怖，主角们就像那种小说世界的人，失去了个人意识，无法觉醒，完全屈从于剧情安排，全身心为新女主袁山青服务，为她的人生铺路。"", ""like_count"": ""254""}, {""nickname"": ""论文修改急急急-"", ""user_id"": ""1188614832"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240520/22/e7/passport_1188614832_171620321296315_130_130.png"", ""comment_time"": ""09-10"", ""comment_content"": ""我这个人胸无大志，就想守着家乡的一亩三分地，陪在父母身边。虽向往自由，但也怕外面的世界险恶，不如陪着父母慢慢变老。正所谓树欲静而风不止，子欲养而亲不待，不想让自己留有遗憾。"", ""like_count"": ""258""}, {""nickname"": ""SUNBLACK🌟"", ""user_id"": ""1770679917"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20191213/39/31/passport_1770679917_157621323450857_130_130.jpg"", ""comment_time"": ""09-12"", ""comment_content"": ""油田家属生活环境真优越，九十年代能住那么牛逼的房子，家里装修摆设不输现在……"", ""like_count"": ""215""}, {""nickname"": ""糯米小麻花～"", ""user_id"": ""2965828031056640"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240513/a3/d1/passport_2965828031056640_171561055967696_130_130.jpg"", ""comment_time"": ""09-09"", ""comment_content"": ""#留在家乡还是出去闯#没有什么大志向，我只想留在家乡。我注定远离不了家乡，因为我是一个恋家的小孩。在家乡为建设美丽乡村贡献一份自己的力量。"", ""like_count"": ""215""}, {""nickname"": ""甘草L"", ""user_id"": ""4302358435705152"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250303/d2/51/passport_4302358435705152_174097437555452_130_130.png"", ""comment_time"": ""09-20"", ""comment_content"": ""#一人一个名场面 迎风#香港回归27周年，感慨万千"", ""like_count"": ""180""}, {""nickname"": ""piou👏"", ""user_id"": ""5336839560997248"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20240927/60/ba/passport_5336839560997248_172735598396683_130_130.jpg"", ""comment_time"": ""10-04"", ""comment_content"": ""这部剧前20集都挺好看的，但是结局特别不美好，我觉得他这个结局是李肆得了肠癌，然后独自一人，乘船走了，女主程苗苗，37岁未嫁，就为了李肆，29级全真的别看了，特虐，然后我觉得这个程芽芽帮助袁山青之后，女主程苗苗的运气就像被吸走了一样，因为这个结局，我还特意把原著看了一下，两个结局不一样，其实我还是想要另一种结局，这种结局的话，看起来就特别的虐，而且会拉低整个剧的播放量。他到20几往后就都不看了，希望还会有第二季，编剧好好编，求求了，希望第二季里李肆没死，然后那只是程苗苗做的一个噩梦，求求了第二季"", ""like_count"": ""167""}, {""nickname"": ""如花美眷v似水流年"", ""user_id"": ""1638136399"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20190217/49/b5/passport_1638136399_155036719644388_130_130.jpg"", ""comment_time"": ""09-09"", ""comment_content"": ""刚看了十几分钟，太好看了！继续追下去！比四方馆好看多了"", ""like_count"": ""149""}, {""nickname"": ""只是个笑话🎊🍇"", ""user_id"": ""2252451685"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20190828/01/a4/passport_2252451685_156693851257004_130_130.jpg"", ""comment_time"": ""09-20"", ""comment_content"": ""一开始特别喜欢这部剧，觉得特别治愈。从袁山青出来之后就觉得变了，直接跳过她的戏份，最让我接受不了的就是大结局。所有人认为的男主死了，而女主的爸爸妈妈那么爱小紫，所有人好像忘了苗苗的存在一样。这部剧是我最近几年难得不按快进的电视，但是说实话，有点儿烂尾。 倒不是说是因为男主死了，是因为觉得袁山青夺走了苗苗的一切，让我很意难平。"", ""like_count"": ""163""}, {""nickname"": ""灵儿的逍遥哥哥y"", ""user_id"": ""2409593339"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20190315/19/25/passport_2409593339_155262866543699_130_130.jpg"", ""comment_time"": ""09-21"", ""comment_content"": ""苗苗就像是被吸了运气的女主，袁勇捅了芽，袁山青又杀了袁勇，进去又出来和芽结婚[尬笑]，苗的爸妈收养小紫[尬笑]管亲姐叫嫂子[尬笑][赞]，苗一个人开着房车到处转，李肆在天上看到了一定急的团团转[流泪]，苗就好像被淡忘了一样，没人记得她的存在，怎么大结局那个姓袁的成了女主了？她还幸福生活，这不应该是主角的戏吗[尬笑][赞]，肆哥阳光开朗会来事帅又有钱，他值得最好的结局，就应该和苗苗幸福美满的。凭啥就袁山青幸福美满了[尬笑]这姐俩也是够了，鸠占鹊巢，，。年度烂剧！！！！！真够颠的"", ""like_count"": ""136""}]"
我们的日子,https://www.iqiyi.com/v_2eh6rtrc3bw.html?s2=wna_tvg_1st&s3=wna_tvg_recom&s4=image_2&bkt=&e=&stype=&r_area=&r_source=&c1=2&sc1=2&sqpid=&fatherid=&recext=&position=7&tagemode=0&childinfo=&vfrm=wna_tvg_1st&vfrmblk=wna_tvg_recom&vfrmrst=image_2,https://pic9.iqiyipic.com/image/20231109/e4/33/a_100497312_m_601_m36_260_360.avif,电视剧,38集全,7.6,4.2万人评过,二十世纪八十年代初，闳光机械厂家属院住着家庭模式各不相同的几家人，刘淑霞王宪平性格迥异但彼此包容；东方玉树傅莹日子艰难但乐在其中；杨大山方慧则过着令人羡慕的优渥生活。三个家庭在同一天诞下孩子王雪花、东方宏及杨思宇。伴随着孩子们的成长，属于他们的故事缓缓拉开帷幕，孩子们经历着关于亲情、友情和爱情的考验，而大人们也要面对关于事业、婚姻与家庭的难题。恩怨情仇将他们维系在一起。尽管生活让人跌跌撞撞，但所有人都努力的在平凡的生活中寻找属于自己不平凡的幸福。,"王雷 （导演）, 李小冉, 李乃文, 周依然, 周奇, 宋春丽, 孙浩, 齐欢, 任帅, 王维唯, 吴思雨, 许淇杰, 张奕聪, 王子桥, 娟子 编剧","[{""nickname"": ""左耳右东😃"", ""user_id"": ""3403545864940224"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20221130/e3/ca/passport_3403545864940224_166973852283112_130_130.jpg"", ""comment_time"": ""2023-02-07"", ""comment_content"": ""#我们的日子剧评征集#很喜欢这种有年代感的剧，李小冉李乃文演绎烟火温情，让我们知道了“大人也经常会犯错”，所以学会包容才让我们的日子有了前进的力量。当下的一地鸡毛，在回忆里却是温暖的，这是“我们小时候的样子，也是我们最怀念的”。三个家庭两辈人 ，记录生活琐碎， 沉淀年代质感。"", ""like_count"": ""912""}, {""nickname"": ""静呀~🍒"", ""user_id"": ""1874549385731264"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20210704/19/90/passport_1874549385731264_162536369024255_130_130.jpg"", ""comment_time"": ""2023-02-07"", ""comment_content"": ""#谈谈属于你的那个年代#作为90后的我，上了大学才有手机，小学的时候特别爱玩摩尔庄园，初中的时候爱听MP3， 那个时候还经常用VCD看碟片，有时候一个人在家偷偷看，听到家长回家爬楼梯的脚步声，立马关掉电视，回到课桌前。"", ""like_count"": ""443""}, {""nickname"": ""s瑶鹿茸"", ""user_id"": ""990839355"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20231107/94/3d/passport_990839355_169935681996099_130_130.jpg"", ""comment_time"": ""2023-02-08"", ""comment_content"": ""好想念那种紧密相依的邻里关系，听说隔壁家王宪平科长职位被“抢”，傅莹马上就是一副要去帮忙找领导理论的架势，为了赶时间，两家人共用一辆木板车送孕妇去医院生孩子"", ""like_count"": ""846""}, {""nickname"": ""＆`Miss、you＇"", ""user_id"": ""2508431482"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20250113/20/b5/passport_2508431482_173674165220826_130_130.jpg"", ""comment_time"": ""2023-02-07"", ""comment_content"": ""#谈谈属于你的那个年代#怀念小时候没有网络，也能开心玩一天的日子，也不觉得无聊，能玩的很多，小伙伴也很多，现在网络发达了，感觉好像更孤单了。。"", ""like_count"": ""447""}, {""nickname"": ""爱发呆的轻松熊"", ""user_id"": ""1330277889"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20190518/4e/b1/passport_1330277889_155819048594809_130_130.jpg"", ""comment_time"": ""2023-02-06"", ""comment_content"": ""那个时候可以生二胎嘛"", ""like_count"": ""223""}, {""nickname"": ""瞌睡家jj"", ""user_id"": ""1796855455"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20220815/23/bd/passport_1796855455_166057123578248_130_130.png"", ""comment_time"": ""2023-02-06"", ""comment_content"": ""我说，李小冉真的四十几岁了吗？怎么岁月在她脸上没留下一点痕迹？老天爷也太偏心了吧！"", ""like_count"": ""352""}, {""nickname"": ""喜欢玩排球的王孙云露"", ""user_id"": ""1590976594"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20221103/4b/a0/passport_1590976594_166747245712860_130_130.jpg"", ""comment_time"": ""2023-02-06"", ""comment_content"": ""这生活细节还叫现实啊，看来你们都没在工厂做过，工厂里做事这么慢，骂都骂死你了[捂脸笑]"", ""like_count"": ""273""}, {""nickname"": ""芝士小奶瓜"", ""user_id"": ""2321039359"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20210122/57/1f/passport_2321039359_161129943225388_130_130.jpg"", ""comment_time"": ""2023-02-06"", ""comment_content"": ""还得是安杰，融入骨子里的资本家小姐感觉，是资本享受的调调"", ""like_count"": ""324""}, {""nickname"": ""香芋棣瓜丸"", ""user_id"": ""1556839314"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20230207/b3/79/passport_1556839314_167569010489620_130_130.jpg"", ""comment_time"": ""2023-02-06"", ""comment_content"": ""#我们的日子剧评征集#《我们的日子》这部剧与生活很贴近，比较有年代感，期待李小冉，期待各个演员的优秀演技，希望《我们的日子》这部剧可以大爆！！！"", ""like_count"": ""307""}, {""nickname"": ""肥仔小新."", ""user_id"": ""2408703633"", ""avatar_url"": ""https://img7.iqiyipic.com/passport/20200910/cc/b8/passport_2408703633_159971495729241_130_130.png"", ""comment_time"": ""2023-02-07"", ""comment_content"": ""记得我小的时候，4399特别的火，那个时候就喜欢去同学朋友家一起用台式机玩森林冰火人，玩得生气还吵架，然后学校特别红火那种小磁铁小卡片，每天弹来弹去的特别有意思，那个年代没有手机但是每天都过得很开心，是现在想不到也回不去的纯粹日子。"", ""like_count"": ""282""}]"
